language,layer,layer_name,feature,accuracy,f1,n_train,n_test,n_pos_train,n_pos_test
ro-RO,10,layer_10,ARG2,0.66,0.746268656716418,1261,50,801,33
ro-RO,10,layer_10,neg,0.92,0.0,1261,50,50,3
ro-RO,10,layer_10,time,0.94,0.5714285714285714,1261,50,171,3
ro-RO,11,layer_11,ARG0,0.72,0.631578947368421,1261,50,385,19
ro-RO,11,layer_11,ARG1,0.8,0.8837209302325582,1261,50,1051,43
ro-RO,11,layer_11,ARG2,0.7,0.7540983606557377,1261,50,801,33
ro-RO,11,layer_11,neg,0.94,0.0,1261,50,50,3
ro-RO,11,layer_11,time,0.92,0.5,1261,50,171,3
ro-RO,12,layer_12,ARG0,0.78,0.6857142857142857,1261,50,385,19
ro-RO,12,layer_12,ARG1,0.86,0.9230769230769231,1261,50,1051,43
ro-RO,12,layer_12,ARG2,0.8,0.8529411764705882,1261,50,801,33
ro-RO,12,layer_12,neg,0.94,0.0,1261,50,50,3
ro-RO,12,layer_12,time,0.96,0.75,1261,50,171,3
ms-MY,0,embedding,ARG0,0.62,0.0,1261,50,387,19
ms-MY,0,embedding,ARG1,0.86,0.9247311827956989,1261,50,1065,43
ms-MY,0,embedding,ARG2,0.66,0.7951807228915663,1261,50,813,33
ms-MY,0,embedding,neg,0.94,0.0,1261,50,50,3
ms-MY,0,embedding,time,0.94,0.0,1261,50,176,3
ms-MY,1,layer_1,ARG0,0.66,0.19047619047619047,1261,50,387,19
ms-MY,1,layer_1,ARG1,0.86,0.9247311827956989,1261,50,1065,43
ms-MY,1,layer_1,ARG2,0.7,0.810126582278481,1261,50,813,33
ms-MY,1,layer_1,neg,0.94,0.0,1261,50,50,3
ms-MY,1,layer_1,time,0.94,0.0,1261,50,176,3
ms-MY,2,layer_2,ARG0,0.62,0.0,1261,50,387,19
ms-MY,2,layer_2,ARG1,0.86,0.9247311827956989,1261,50,1065,43
ms-MY,2,layer_2,ARG2,0.7,0.8148148148148148,1261,50,813,33
ms-MY,2,layer_2,neg,0.94,0.0,1261,50,50,3
ms-MY,2,layer_2,time,0.94,0.0,1261,50,176,3
ms-MY,3,layer_3,ARG0,0.62,0.0,1261,50,387,19
ms-MY,3,layer_3,ARG1,0.86,0.9247311827956989,1261,50,1065,43
ms-MY,3,layer_3,ARG2,0.7,0.8148148148148148,1261,50,813,33
ms-MY,3,layer_3,neg,0.94,0.0,1261,50,50,3
ms-MY,3,layer_3,time,0.94,0.0,1261,50,176,3
ms-MY,4,layer_4,ARG0,0.62,0.0,1261,50,387,19
ms-MY,4,layer_4,ARG1,0.86,0.9247311827956989,1261,50,1065,43
ms-MY,4,layer_4,ARG2,0.68,0.8,1261,50,813,33
ms-MY,4,layer_4,neg,0.94,0.0,1261,50,50,3
ms-MY,4,layer_4,time,0.94,0.0,1261,50,176,3
ms-MY,5,layer_5,ARG0,0.72,0.46153846153846156,1261,50,387,19
ms-MY,5,layer_5,ARG1,0.86,0.9247311827956989,1261,50,1065,43
ms-MY,5,layer_5,ARG2,0.72,0.8,1261,50,813,33
ms-MY,5,layer_5,neg,0.94,0.0,1261,50,50,3
ms-MY,5,layer_5,time,0.92,0.3333333333333333,1261,50,176,3
ms-MY,6,layer_6,ARG0,0.64,0.35714285714285715,1261,50,387,19
ms-MY,6,layer_6,ARG1,0.8,0.8888888888888888,1261,50,1065,43
ms-MY,6,layer_6,ARG2,0.62,0.7076923076923077,1261,50,813,33
ms-MY,6,layer_6,neg,0.92,0.0,1261,50,50,3
ms-MY,6,layer_6,time,0.96,0.6666666666666666,1261,50,176,3
ms-MY,7,layer_7,ARG0,0.74,0.5806451612903226,1261,50,387,19
ms-MY,7,layer_7,ARG1,0.86,0.9230769230769231,1261,50,1065,43
ms-MY,7,layer_7,ARG2,0.62,0.7246376811594203,1261,50,813,33
ms-MY,7,layer_7,neg,0.94,0.0,1261,50,50,3
ms-MY,7,layer_7,time,0.92,0.6,1261,50,176,3
ms-MY,8,layer_8,ARG0,0.76,0.6842105263157895,1261,50,387,19
ms-MY,8,layer_8,ARG1,0.88,0.9347826086956522,1261,50,1065,43
ms-MY,8,layer_8,ARG2,0.68,0.7777777777777778,1261,50,813,33
ms-MY,8,layer_8,neg,0.94,0.0,1261,50,50,3
ms-MY,8,layer_8,time,0.98,0.8,1261,50,176,3
ms-MY,9,layer_9,ARG0,0.7,0.4827586206896552,1261,50,387,19
ms-MY,9,layer_9,ARG1,0.84,0.9111111111111111,1261,50,1065,43
ms-MY,9,layer_9,ARG2,0.66,0.7301587301587301,1261,50,813,33
ms-MY,9,layer_9,neg,0.94,0.0,1261,50,50,3
ms-MY,9,layer_9,time,0.98,0.8,1261,50,176,3
ms-MY,10,layer_10,ARG0,0.74,0.5806451612903226,1261,50,387,19
ms-MY,10,layer_10,ARG1,0.86,0.9230769230769231,1261,50,1065,43
ms-MY,10,layer_10,ARG2,0.66,0.7301587301587301,1261,50,813,33
ms-MY,10,layer_10,neg,0.94,0.0,1261,50,50,3
ms-MY,10,layer_10,time,0.92,0.3333333333333333,1261,50,176,3
ms-MY,11,layer_11,ARG0,0.74,0.5806451612903226,1261,50,387,19
ms-MY,11,layer_11,ARG1,0.84,0.9130434782608695,1261,50,1065,43
ms-MY,11,layer_11,ARG2,0.7,0.7619047619047619,1261,50,813,33
ms-MY,11,layer_11,neg,0.94,0.0,1261,50,50,3
ms-MY,11,layer_11,time,0.94,0.4,1261,50,176,3
ms-MY,12,layer_12,ARG0,0.8,0.6428571428571429,1261,50,387,19
ms-MY,12,layer_12,ARG1,0.88,0.9347826086956522,1261,50,1065,43
ms-MY,12,layer_12,ARG2,0.68,0.7647058823529411,1261,50,813,33
ms-MY,12,layer_12,neg,0.94,0.0,1261,50,50,3
ms-MY,12,layer_12,time,0.96,0.5,1261,50,176,3
it-IT,0,embedding,ARG0,0.62,0.0,1261,50,389,19
it-IT,0,embedding,ARG1,0.86,0.9247311827956989,1261,50,1054,43
it-IT,0,embedding,ARG2,0.66,0.7951807228915663,1261,50,803,33
it-IT,0,embedding,neg,0.94,0.0,1261,50,50,3
it-IT,0,embedding,time,0.94,0.0,1261,50,172,3
it-IT,1,layer_1,ARG0,0.64,0.1,1261,50,389,19
it-IT,1,layer_1,ARG1,0.86,0.9247311827956989,1261,50,1054,43
it-IT,1,layer_1,ARG2,0.68,0.8,1261,50,803,33
it-IT,1,layer_1,neg,0.94,0.0,1261,50,50,3
it-IT,1,layer_1,time,0.94,0.0,1261,50,172,3
it-IT,2,layer_2,ARG0,0.62,0.0,1261,50,389,19
it-IT,2,layer_2,ARG1,0.86,0.9247311827956989,1261,50,1054,43
it-IT,2,layer_2,ARG2,0.7,0.8148148148148148,1261,50,803,33
it-IT,2,layer_2,neg,0.94,0.0,1261,50,50,3
it-IT,2,layer_2,time,0.94,0.0,1261,50,172,3
it-IT,3,layer_3,ARG0,0.62,0.0,1261,50,389,19
it-IT,3,layer_3,ARG1,0.86,0.9247311827956989,1261,50,1054,43
it-IT,3,layer_3,ARG2,0.66,0.7951807228915663,1261,50,803,33
it-IT,3,layer_3,neg,0.94,0.0,1261,50,50,3
it-IT,3,layer_3,time,0.94,0.0,1261,50,172,3
it-IT,4,layer_4,ARG0,0.62,0.0,1261,50,389,19
it-IT,4,layer_4,ARG1,0.86,0.9247311827956989,1261,50,1054,43
it-IT,4,layer_4,ARG2,0.66,0.7951807228915663,1261,50,803,33
it-IT,4,layer_4,neg,0.94,0.0,1261,50,50,3
it-IT,4,layer_4,time,0.94,0.0,1261,50,172,3
it-IT,5,layer_5,ARG0,0.7,0.5714285714285714,1261,50,389,19
it-IT,5,layer_5,ARG1,0.86,0.9247311827956989,1261,50,1054,43
it-IT,5,layer_5,ARG2,0.66,0.7536231884057971,1261,50,803,33
it-IT,5,layer_5,neg,0.94,0.0,1261,50,50,3
it-IT,5,layer_5,time,0.98,0.8,1261,50,172,3
it-IT,6,layer_6,ARG0,0.82,0.7567567567567568,1261,50,389,19
it-IT,6,layer_6,ARG1,0.86,0.9247311827956989,1261,50,1054,43
it-IT,6,layer_6,ARG2,0.64,0.75,1261,50,803,33
it-IT,6,layer_6,neg,0.94,0.0,1261,50,50,3
it-IT,6,layer_6,time,0.96,0.6666666666666666,1261,50,172,3
it-IT,7,layer_7,ARG0,0.8,0.7222222222222222,1261,50,389,19
it-IT,7,layer_7,ARG1,0.8,0.8888888888888888,1261,50,1054,43
it-IT,7,layer_7,ARG2,0.64,0.71875,1261,50,803,33
it-IT,7,layer_7,neg,0.94,0.0,1261,50,50,3
it-IT,7,layer_7,time,0.96,0.5,1261,50,172,3
it-IT,8,layer_8,ARG0,0.84,0.7647058823529411,1261,50,389,19
it-IT,8,layer_8,ARG1,0.8,0.8888888888888888,1261,50,1054,43
it-IT,8,layer_8,ARG2,0.64,0.7352941176470589,1261,50,803,33
it-IT,8,layer_8,neg,0.92,0.0,1261,50,50,3
it-IT,8,layer_8,time,0.94,0.4,1261,50,172,3
it-IT,9,layer_9,ARG0,0.8,0.7058823529411765,1261,50,389,19
it-IT,9,layer_9,ARG1,0.78,0.8764044943820225,1261,50,1054,43
it-IT,9,layer_9,ARG2,0.64,0.71875,1261,50,803,33
it-IT,9,layer_9,neg,0.94,0.0,1261,50,50,3
it-IT,9,layer_9,time,0.96,0.5,1261,50,172,3
it-IT,10,layer_10,ARG0,0.78,0.6666666666666666,1261,50,389,19
it-IT,10,layer_10,ARG1,0.78,0.8735632183908046,1261,50,1054,43
it-IT,10,layer_10,ARG2,0.62,0.7076923076923077,1261,50,803,33
it-IT,10,layer_10,neg,0.94,0.0,1261,50,50,3
it-IT,10,layer_10,time,0.86,0.46153846153846156,1261,50,172,3
it-IT,11,layer_11,ARG0,0.82,0.7692307692307693,1261,50,389,19
it-IT,11,layer_11,ARG1,0.76,0.8571428571428571,1261,50,1054,43
it-IT,11,layer_11,ARG2,0.66,0.7213114754098361,1261,50,803,33
it-IT,11,layer_11,neg,0.94,0.0,1261,50,50,3
it-IT,11,layer_11,time,0.82,0.18181818181818182,1261,50,172,3
it-IT,12,layer_12,ARG0,0.76,0.6842105263157895,1261,50,389,19
it-IT,12,layer_12,ARG1,0.8,0.8863636363636364,1261,50,1054,43
it-IT,12,layer_12,ARG2,0.66,0.7301587301587301,1261,50,803,33
it-IT,12,layer_12,neg,0.94,0.0,1261,50,50,3
it-IT,12,layer_12,time,0.9,0.2857142857142857,1261,50,172,3
fi-FI,0,embedding,ARG0,0.62,0.0,1261,50,390,19
fi-FI,0,embedding,ARG1,0.86,0.9247311827956989,1261,50,1061,43
fi-FI,0,embedding,ARG2,0.66,0.7951807228915663,1261,50,812,33
fi-FI,0,embedding,neg,0.94,0.0,1261,50,51,3
fi-FI,0,embedding,time,0.94,0.0,1261,50,175,3
fi-FI,1,layer_1,ARG0,0.64,0.1,1261,50,390,19
fi-FI,1,layer_1,ARG1,0.86,0.9247311827956989,1261,50,1061,43
fi-FI,1,layer_1,ARG2,0.66,0.7848101265822784,1261,50,812,33
fi-FI,1,layer_1,neg,0.94,0.0,1261,50,51,3
fi-FI,1,layer_1,time,0.94,0.0,1261,50,175,3
fi-FI,2,layer_2,ARG0,0.62,0.0,1261,50,390,19
fi-FI,2,layer_2,ARG1,0.86,0.9247311827956989,1261,50,1061,43
fi-FI,2,layer_2,ARG2,0.66,0.7901234567901234,1261,50,812,33
fi-FI,2,layer_2,neg,0.94,0.0,1261,50,51,3
fi-FI,2,layer_2,time,0.94,0.0,1261,50,175,3
fi-FI,3,layer_3,ARG0,0.62,0.0,1261,50,390,19
fi-FI,3,layer_3,ARG1,0.86,0.9247311827956989,1261,50,1061,43
fi-FI,3,layer_3,ARG2,0.68,0.8048780487804879,1261,50,812,33
fi-FI,3,layer_3,neg,0.94,0.0,1261,50,51,3
fi-FI,3,layer_3,time,0.94,0.0,1261,50,175,3
fi-FI,4,layer_4,ARG0,0.62,0.0,1261,50,390,19
fi-FI,4,layer_4,ARG1,0.86,0.9247311827956989,1261,50,1061,43
fi-FI,4,layer_4,ARG2,0.68,0.8048780487804879,1261,50,812,33
fi-FI,4,layer_4,neg,0.94,0.0,1261,50,51,3
fi-FI,4,layer_4,time,0.94,0.0,1261,50,175,3
fi-FI,5,layer_5,ARG0,0.7,0.5161290322580645,1261,50,390,19
fi-FI,5,layer_5,ARG1,0.84,0.9130434782608695,1261,50,1061,43
fi-FI,5,layer_5,ARG2,0.64,0.75,1261,50,812,33
fi-FI,5,layer_5,neg,0.94,0.0,1261,50,51,3
fi-FI,5,layer_5,time,0.92,0.3333333333333333,1261,50,175,3
fi-FI,6,layer_6,ARG0,0.72,0.5333333333333333,1261,50,390,19
fi-FI,6,layer_6,ARG1,0.8,0.8888888888888888,1261,50,1061,43
fi-FI,6,layer_6,ARG2,0.56,0.65625,1261,50,812,33
fi-FI,6,layer_6,neg,0.94,0.0,1261,50,51,3
fi-FI,6,layer_6,time,0.92,0.5,1261,50,175,3
fi-FI,7,layer_7,ARG0,0.7,0.4827586206896552,1261,50,390,19
fi-FI,7,layer_7,ARG1,0.84,0.9130434782608695,1261,50,1061,43
fi-FI,7,layer_7,ARG2,0.6,0.6875,1261,50,812,33
fi-FI,7,layer_7,neg,0.94,0.0,1261,50,51,3
fi-FI,7,layer_7,time,0.94,0.5714285714285714,1261,50,175,3
fi-FI,8,layer_8,ARG0,0.74,0.5806451612903226,1261,50,390,19
fi-FI,8,layer_8,ARG1,0.76,0.8636363636363636,1261,50,1061,43
fi-FI,8,layer_8,ARG2,0.68,0.7837837837837838,1261,50,812,33
fi-FI,8,layer_8,neg,0.94,0.0,1261,50,51,3
fi-FI,8,layer_8,time,0.82,0.18181818181818182,1261,50,175,3
fi-FI,9,layer_9,ARG0,0.74,0.5806451612903226,1261,50,390,19
fi-FI,9,layer_9,ARG1,0.72,0.8292682926829268,1261,50,1061,43
fi-FI,9,layer_9,ARG2,0.68,0.7714285714285715,1261,50,812,33
fi-FI,9,layer_9,neg,0.94,0.0,1261,50,51,3
fi-FI,9,layer_9,time,0.86,0.2222222222222222,1261,50,175,3
fi-FI,10,layer_10,ARG0,0.6,0.4117647058823529,1261,50,390,19
fi-FI,10,layer_10,ARG1,0.72,0.8372093023255814,1261,50,1061,43
fi-FI,10,layer_10,ARG2,0.62,0.7466666666666667,1261,50,812,33
fi-FI,10,layer_10,neg,0.94,0.0,1261,50,51,3
fi-FI,10,layer_10,time,0.9,0.2857142857142857,1261,50,175,3
fi-FI,11,layer_11,ARG0,0.68,0.5,1261,50,390,19
fi-FI,11,layer_11,ARG1,0.8,0.8863636363636364,1261,50,1061,43
fi-FI,11,layer_11,ARG2,0.62,0.7532467532467533,1261,50,812,33
fi-FI,11,layer_11,neg,0.94,0.0,1261,50,51,3
fi-FI,11,layer_11,time,0.96,0.5,1261,50,175,3
fi-FI,12,layer_12,ARG0,0.68,0.5294117647058824,1261,50,390,19
fi-FI,12,layer_12,ARG1,0.88,0.9347826086956522,1261,50,1061,43
fi-FI,12,layer_12,ARG2,0.7,0.8,1261,50,812,33
fi-FI,12,layer_12,neg,0.94,0.0,1261,50,51,3
fi-FI,12,layer_12,time,0.96,0.5,1261,50,175,3
zh-CN,0,embedding,ARG0,0.62,0.0,1261,50,378,19
zh-CN,0,embedding,ARG1,0.86,0.9247311827956989,1261,50,1063,43
zh-CN,0,embedding,ARG2,0.66,0.7951807228915663,1261,50,818,33
zh-CN,0,embedding,neg,0.94,0.0,1261,50,53,3
zh-CN,0,embedding,time,0.94,0.0,1261,50,174,3
zh-CN,1,layer_1,ARG0,0.62,0.0,1261,50,378,19
zh-CN,1,layer_1,ARG1,0.86,0.9247311827956989,1261,50,1063,43
zh-CN,1,layer_1,ARG2,0.68,0.7894736842105263,1261,50,818,33
zh-CN,1,layer_1,neg,0.94,0.0,1261,50,53,3
zh-CN,1,layer_1,time,0.94,0.0,1261,50,174,3
zh-CN,2,layer_2,ARG0,0.62,0.0,1261,50,378,19
zh-CN,2,layer_2,ARG1,0.86,0.9247311827956989,1261,50,1063,43
zh-CN,2,layer_2,ARG2,0.64,0.7804878048780488,1261,50,818,33
zh-CN,2,layer_2,neg,0.94,0.0,1261,50,53,3
zh-CN,2,layer_2,time,0.94,0.0,1261,50,174,3
zh-CN,3,layer_3,ARG0,0.62,0.0,1261,50,378,19
zh-CN,3,layer_3,ARG1,0.86,0.9247311827956989,1261,50,1063,43
zh-CN,3,layer_3,ARG2,0.64,0.7804878048780488,1261,50,818,33
zh-CN,3,layer_3,neg,0.94,0.0,1261,50,53,3
zh-CN,3,layer_3,time,0.94,0.0,1261,50,174,3
zh-CN,4,layer_4,ARG0,0.62,0.0,1261,50,378,19
zh-CN,4,layer_4,ARG1,0.86,0.9247311827956989,1261,50,1063,43
zh-CN,4,layer_4,ARG2,0.66,0.7848101265822784,1261,50,818,33
zh-CN,4,layer_4,neg,0.94,0.0,1261,50,53,3
zh-CN,4,layer_4,time,0.94,0.0,1261,50,174,3
zh-CN,5,layer_5,ARG0,0.62,0.42424242424242425,1261,50,378,19
zh-CN,5,layer_5,ARG1,0.88,0.9347826086956522,1261,50,1063,43
zh-CN,5,layer_5,ARG2,0.68,0.75,1261,50,818,33
zh-CN,5,layer_5,neg,0.94,0.0,1261,50,53,3
zh-CN,5,layer_5,time,0.92,0.6,1261,50,174,3
zh-CN,6,layer_6,ARG0,0.6,0.2857142857142857,1261,50,378,19
zh-CN,6,layer_6,ARG1,0.84,0.9111111111111111,1261,50,1063,43
zh-CN,6,layer_6,ARG2,0.42,0.5245901639344263,1261,50,818,33
zh-CN,6,layer_6,neg,0.94,0.0,1261,50,53,3
zh-CN,6,layer_6,time,0.8,0.375,1261,50,174,3
zh-CN,7,layer_7,ARG0,0.62,0.5581395348837209,1261,50,378,19
zh-CN,7,layer_7,ARG1,0.84,0.9130434782608695,1261,50,1063,43
zh-CN,7,layer_7,ARG2,0.52,0.625,1261,50,818,33
zh-CN,7,layer_7,neg,0.92,0.0,1261,50,53,3
zh-CN,7,layer_7,time,0.82,0.18181818181818182,1261,50,174,3
zh-CN,8,layer_8,ARG0,0.56,0.45,1261,50,378,19
zh-CN,8,layer_8,ARG1,0.84,0.9130434782608695,1261,50,1063,43
zh-CN,8,layer_8,ARG2,0.64,0.7352941176470589,1261,50,818,33
zh-CN,8,layer_8,neg,0.94,0.0,1261,50,53,3
zh-CN,8,layer_8,time,0.66,0.10526315789473684,1261,50,174,3
zh-CN,9,layer_9,ARG0,0.64,0.3076923076923077,1261,50,378,19
zh-CN,9,layer_9,ARG1,0.78,0.8641975308641975,1261,50,1063,43
zh-CN,9,layer_9,ARG2,0.66,0.746268656716418,1261,50,818,33
zh-CN,9,layer_9,neg,0.94,0.0,1261,50,53,3
zh-CN,9,layer_9,time,0.82,0.18181818181818182,1261,50,174,3
zh-CN,10,layer_10,ARG0,0.68,0.3333333333333333,1261,50,378,19
zh-CN,10,layer_10,ARG1,0.82,0.898876404494382,1261,50,1063,43
zh-CN,10,layer_10,ARG2,0.56,0.65625,1261,50,818,33
zh-CN,10,layer_10,neg,0.94,0.0,1261,50,53,3
zh-CN,10,layer_10,time,0.76,0.14285714285714285,1261,50,174,3
zh-CN,11,layer_11,ARG0,0.68,0.38461538461538464,1261,50,378,19
zh-CN,11,layer_11,ARG1,0.82,0.896551724137931,1261,50,1063,43
zh-CN,11,layer_11,ARG2,0.6,0.6428571428571429,1261,50,818,33
zh-CN,11,layer_11,neg,0.96,0.5,1261,50,53,3
zh-CN,11,layer_11,time,0.78,0.15384615384615385,1261,50,174,3
zh-CN,12,layer_12,ARG0,0.72,0.6111111111111112,1261,50,378,19
zh-CN,12,layer_12,ARG1,0.82,0.898876404494382,1261,50,1063,43
zh-CN,12,layer_12,ARG2,0.64,0.7352941176470589,1261,50,818,33
zh-CN,12,layer_12,neg,0.96,0.5,1261,50,53,3
zh-CN,12,layer_12,time,0.92,0.0,1261,50,174,3
pt-PT,0,embedding,ARG0,0.62,0.0,1261,50,385,19
pt-PT,0,embedding,ARG1,0.86,0.9247311827956989,1261,50,1060,43
pt-PT,0,embedding,ARG2,0.66,0.7951807228915663,1261,50,810,33
pt-PT,0,embedding,neg,0.94,0.0,1261,50,51,3
pt-PT,0,embedding,time,0.94,0.0,1261,50,175,3
pt-PT,1,layer_1,ARG0,0.66,0.19047619047619047,1261,50,385,19
pt-PT,1,layer_1,ARG1,0.86,0.9247311827956989,1261,50,1060,43
pt-PT,1,layer_1,ARG2,0.68,0.8048780487804879,1261,50,810,33
pt-PT,1,layer_1,neg,0.94,0.0,1261,50,51,3
pt-PT,1,layer_1,time,0.94,0.0,1261,50,175,3
pt-PT,2,layer_2,ARG0,0.62,0.0,1261,50,385,19
pt-PT,2,layer_2,ARG1,0.86,0.9247311827956989,1261,50,1060,43
pt-PT,2,layer_2,ARG2,0.66,0.7951807228915663,1261,50,810,33
pt-PT,2,layer_2,neg,0.94,0.0,1261,50,51,3
pt-PT,2,layer_2,time,0.94,0.0,1261,50,175,3
pt-PT,3,layer_3,ARG0,0.62,0.0,1261,50,385,19
pt-PT,3,layer_3,ARG1,0.86,0.9247311827956989,1261,50,1060,43
pt-PT,3,layer_3,ARG2,0.66,0.7951807228915663,1261,50,810,33
pt-PT,3,layer_3,neg,0.94,0.0,1261,50,51,3
pt-PT,3,layer_3,time,0.94,0.0,1261,50,175,3
pt-PT,4,layer_4,ARG0,0.62,0.0,1261,50,385,19
pt-PT,4,layer_4,ARG1,0.86,0.9247311827956989,1261,50,1060,43
pt-PT,4,layer_4,ARG2,0.68,0.8048780487804879,1261,50,810,33
pt-PT,4,layer_4,neg,0.94,0.0,1261,50,51,3
pt-PT,4,layer_4,time,0.94,0.0,1261,50,175,3
pt-PT,5,layer_5,ARG0,0.8,0.6875,1261,50,385,19
pt-PT,5,layer_5,ARG1,0.88,0.9347826086956522,1261,50,1060,43
pt-PT,5,layer_5,ARG2,0.8,0.8611111111111112,1261,50,810,33
pt-PT,5,layer_5,neg,0.94,0.0,1261,50,51,3
pt-PT,5,layer_5,time,0.94,0.4,1261,50,175,3
pt-PT,6,layer_6,ARG0,0.86,0.8108108108108109,1261,50,385,19
pt-PT,6,layer_6,ARG1,0.86,0.9247311827956989,1261,50,1060,43
pt-PT,6,layer_6,ARG2,0.7,0.7761194029850746,1261,50,810,33
pt-PT,6,layer_6,neg,0.94,0.0,1261,50,51,3
pt-PT,6,layer_6,time,0.92,0.3333333333333333,1261,50,175,3
pt-PT,7,layer_7,ARG0,0.88,0.85,1261,50,385,19
pt-PT,7,layer_7,ARG1,0.84,0.9111111111111111,1261,50,1060,43
pt-PT,7,layer_7,ARG2,0.76,0.8235294117647058,1261,50,810,33
pt-PT,7,layer_7,neg,0.94,0.0,1261,50,51,3
pt-PT,7,layer_7,time,0.96,0.6666666666666666,1261,50,175,3
pt-PT,8,layer_8,ARG0,0.92,0.8947368421052632,1261,50,385,19
pt-PT,8,layer_8,ARG1,0.84,0.9111111111111111,1261,50,1060,43
pt-PT,8,layer_8,ARG2,0.68,0.7647058823529411,1261,50,810,33
pt-PT,8,layer_8,neg,0.94,0.0,1261,50,51,3
pt-PT,8,layer_8,time,0.98,0.8571428571428571,1261,50,175,3
pt-PT,9,layer_9,ARG0,0.74,0.6285714285714286,1261,50,385,19
pt-PT,9,layer_9,ARG1,0.8,0.8863636363636364,1261,50,1060,43
pt-PT,9,layer_9,ARG2,0.72,0.7878787878787878,1261,50,810,33
pt-PT,9,layer_9,neg,0.94,0.0,1261,50,51,3
pt-PT,9,layer_9,time,0.92,0.5,1261,50,175,3
pt-PT,10,layer_10,ARG0,0.7,0.5945945945945946,1261,50,385,19
pt-PT,10,layer_10,ARG1,0.82,0.9010989010989011,1261,50,1060,43
pt-PT,10,layer_10,ARG2,0.74,0.8266666666666667,1261,50,810,33
pt-PT,10,layer_10,neg,0.94,0.0,1261,50,51,3
pt-PT,10,layer_10,time,0.94,0.6666666666666666,1261,50,175,3
pt-PT,11,layer_11,ARG0,0.68,0.5294117647058824,1261,50,385,19
pt-PT,11,layer_11,ARG1,0.86,0.9230769230769231,1261,50,1060,43
pt-PT,11,layer_11,ARG2,0.72,0.8055555555555556,1261,50,810,33
pt-PT,11,layer_11,neg,0.96,0.5,1261,50,51,3
pt-PT,11,layer_11,time,0.84,0.42857142857142855,1261,50,175,3
pt-PT,12,layer_12,ARG0,0.7,0.4827586206896552,1261,50,385,19
pt-PT,12,layer_12,ARG1,0.84,0.9130434782608695,1261,50,1060,43
pt-PT,12,layer_12,ARG2,0.72,0.8108108108108109,1261,50,810,33
pt-PT,12,layer_12,neg,0.94,0.0,1261,50,51,3
pt-PT,12,layer_12,time,0.86,0.36363636363636365,1261,50,175,3
hy-AM,0,embedding,ARG0,0.62,0.0,1261,50,378,19
hy-AM,0,embedding,ARG1,0.86,0.9247311827956989,1261,50,1040,43
hy-AM,0,embedding,ARG2,0.66,0.7951807228915663,1261,50,798,33
hy-AM,0,embedding,neg,0.94,0.0,1261,50,46,3
hy-AM,0,embedding,time,0.94,0.0,1261,50,169,3
hy-AM,1,layer_1,ARG0,0.62,0.17391304347826086,1261,50,378,19
hy-AM,1,layer_1,ARG1,0.86,0.9247311827956989,1261,50,1040,43
hy-AM,1,layer_1,ARG2,0.66,0.7951807228915663,1261,50,798,33
hy-AM,1,layer_1,neg,0.94,0.0,1261,50,46,3
hy-AM,1,layer_1,time,0.94,0.0,1261,50,169,3
hy-AM,2,layer_2,ARG0,0.62,0.0,1261,50,378,19
hy-AM,2,layer_2,ARG1,0.86,0.9247311827956989,1261,50,1040,43
hy-AM,2,layer_2,ARG2,0.66,0.7951807228915663,1261,50,798,33
hy-AM,2,layer_2,neg,0.94,0.0,1261,50,46,3
hy-AM,2,layer_2,time,0.94,0.0,1261,50,169,3
hy-AM,3,layer_3,ARG0,0.62,0.0,1261,50,378,19
hy-AM,3,layer_3,ARG1,0.86,0.9247311827956989,1261,50,1040,43
hy-AM,3,layer_3,ARG2,0.66,0.7951807228915663,1261,50,798,33
hy-AM,3,layer_3,neg,0.94,0.0,1261,50,46,3
hy-AM,3,layer_3,time,0.94,0.0,1261,50,169,3
hy-AM,4,layer_4,ARG0,0.66,0.2608695652173913,1261,50,378,19
hy-AM,4,layer_4,ARG1,0.86,0.9247311827956989,1261,50,1040,43
hy-AM,4,layer_4,ARG2,0.7,0.810126582278481,1261,50,798,33
hy-AM,4,layer_4,neg,0.94,0.0,1261,50,46,3
hy-AM,4,layer_4,time,0.94,0.0,1261,50,169,3
hy-AM,5,layer_5,ARG0,0.64,0.6538461538461539,1261,50,378,19
hy-AM,5,layer_5,ARG1,0.82,0.898876404494382,1261,50,1040,43
hy-AM,5,layer_5,ARG2,0.6,0.5833333333333334,1261,50,798,33
hy-AM,5,layer_5,neg,0.94,0.0,1261,50,46,3
hy-AM,5,layer_5,time,0.94,0.5714285714285714,1261,50,169,3
hy-AM,6,layer_6,ARG0,0.6,0.6551724137931034,1261,50,378,19
hy-AM,6,layer_6,ARG1,0.86,0.9247311827956989,1261,50,1040,43
hy-AM,6,layer_6,ARG2,0.66,0.6792452830188679,1261,50,798,33
hy-AM,6,layer_6,neg,0.94,0.0,1261,50,46,3
hy-AM,6,layer_6,time,0.94,0.5714285714285714,1261,50,169,3
hy-AM,7,layer_7,ARG0,0.64,0.6785714285714286,1261,50,378,19
hy-AM,7,layer_7,ARG1,0.8,0.8863636363636364,1261,50,1040,43
hy-AM,7,layer_7,ARG2,0.6,0.6,1261,50,798,33
hy-AM,7,layer_7,neg,0.94,0.0,1261,50,46,3
hy-AM,7,layer_7,time,0.9,0.5454545454545454,1261,50,169,3
hy-AM,8,layer_8,ARG0,0.7,0.7169811320754716,1261,50,378,19
hy-AM,8,layer_8,ARG1,0.86,0.9213483146067416,1261,50,1040,43
